MESE,ANNO,REGIONE,COD ISTAT REGIONE,STATO ESTERO,CODICE ISO STATO,TIPO SOGGETTO,RETTIFICHE,CAMBI DI RESIDENZA,AUTOCERTIFICAZIONI,VISURE,CERTIFICATI,TOTALE
11,2021,LAZIO,12,TAIWAN,TWN,AIRE,0,0,0,2,0,2
11,2021,LAZIO,12,THAILANDIA,THA,AIRE,1,0,2,12,0,15
11,2021,LAZIO,12,TUNISIA,TUN,AIRE,8,0,11,42,35,96
11,2021,LAZIO,12,TURCHIA,TUR,AIRE,2,0,2,8,2,14
11,2021,LAZIO,12,UNGHERIA,HUN,AIRE,0,0,0,3,1,4
11,2021,LAZIO,12,VENEZUELA,VEN,AIRE,0,0,4,6,1,11
11,2021,LAZIO,12,VIETNAM,VNM,AIRE,0,0,0,3,0,3
11,2021,LAZIO,12,,,Residenti,4082,0,20402,95243,55431,175158
11,2021,LIGURIA,07,ALBANIA,ALB,AIRE,0,0,1,3,1,5
11,2021,LIGURIA,07,ARGENTINA,ARG,AIRE,0,0,4,9,9,22
11,2021,LIGURIA,07,AUSTRIA,AUT,AIRE,0,0,0,0,1,1
11,2021,LIGURIA,07,BELGIO,BEL,AIRE,2,0,2,9,13,26
11,2021,LIGURIA,07,BRASILE,BRA,AIRE,1,0,2,9,4,16
11,2021,LIGURIA,07,BULGARIA,BGR,AIRE,0,0,1,4,1,6
11,2021,LIGURIA,07,CAPO VERDE,CPV,AIRE,0,0,0,1,0,1
11,2021,LIGURIA,07,CILE,CHL,AIRE,0,0,0,0,9,9
11,2021,LIGURIA,07,EGITTO,EGY,AIRE,0,0,0,1,0,1
11,2021,LIGURIA,07,EMIRATI ARABI UNITI,ARE,AIRE,2,0,5,6,1,14
11,2021,LIGURIA,07,FEDERAZIONE RUSSA,RUS,AIRE,0,0,1,1,0,2
11,2021,LIGURIA,07,FRANCIA,FRA,AIRE,18,0,20,74,22,134
11,2021,LIGURIA,07,GERMANIA,DEU,AIRE,2,0,6,20,7,35
11,2021,LIGURIA,07,GIAPPONE,JPN,AIRE,1,0,1,2,0,4
11,2021,LIGURIA,07,GRECIA,GRC,AIRE,0,0,0,2,0,2
11,2021,LIGURIA,07,INDIA,IND,AIRE,0,0,0,3,0,3
11,2021,LIGURIA,07,INDONESIA,IDN,AIRE,1,0,0,0,0,1
11,2021,LIGURIA,07,IRLANDA,IRL,AIRE,2,0,1,3,0,6
11,2021,LIGURIA,07,LUSSEMBURGO,LUX,AIRE,0,0,0,3,0,3
11,2021,LIGURIA,07,MALAYSIA,MYS,AIRE,1,0,1,2,4,8
11,2021,LIGURIA,07,MESSICO,MEX,AIRE,1,0,2,14,3,20
11,2021,LIGURIA,07,MOLDOVA,MDA,AIRE,0,0,3,4,2,9
11,2021,LIGURIA,07,MONACO,MCO,AIRE,0,0,2,7,4,13
11,2021,LIGURIA,07,MOZAMBICO,MOZ,AIRE,0,0,2,1,4,7
11,2021,LIGURIA,07,NIGERIA,NGA,AIRE,0,0,1,5,0,6
11,2021,LIGURIA,07,PAESI BASSI,NLD,AIRE,0,0,3,4,1,8
11,2021,LIGURIA,07,PAKISTAN,PAK,AIRE,0,0,0,0,1,1
11,2021,LIGURIA,07,PANAMA,PAN,AIRE,0,0,0,1,12,13
11,2021,LIGURIA,07,POLONIA,POL,AIRE,0,0,2,1,1,4
11,2021,LIGURIA,07,PORTOGALLO,PRT,AIRE,0,0,2,4,14,20
11,2021,LIGURIA,07,REGNO UNITO,GBR,AIRE,5,0,13,64,43,125
11,2021,LIGURIA,07,REPUBBLICA DOMINICANA,DOM,AIRE,1,0,0,2,1,4
11,2021,LIGURIA,07,ROMANIA,ROU,AIRE,0,0,7,4,9,20
11,2021,LIGURIA,07,SINGAPORE,SGP,AIRE,1,0,2,2,1,6
11,2021,LIGURIA,07,SLOVACCHIA,SVK,AIRE,0,0,0,0,1,1
11,2021,LIGURIA,07,SPAGNA,ESP,AIRE,1,0,2,9,14,26
11,2021,LIGURIA,07,STATI UNITI D'AMERICA,USA,AIRE,1,0,4,16,3,24
11,2021,LIGURIA,07,SVEZIA,SWE,AIRE,1,0,0,4,2,7
11,2021,LIGURIA,07,SVIZZERA,CHE,AIRE,9,0,7,21,7,44
11,2021,LIGURIA,07,TUNISIA,TUN,AIRE,0,0,2,5,4,11
11,2021,LIGURIA,07,TURCHIA,TUR,AIRE,0,0,0,2,0,2
11,2021,LIGURIA,07,UCRAINA,UKR,AIRE,1,0,1,5,0,7
11,2021,LIGURIA,07,URUGUAY,URY,AIRE,0,0,0,1,0,1
11,2021,LIGURIA,07,,,Residenti,555,0,4727,19926,11621,36829
11,2021,LOMBARDIA,03,ALBANIA,ALB,AIRE,1,0,0,5,0,6
11,2021,LOMBARDIA,03,ARABIA SAUDITA,SAU,AIRE,1,0,2,3,4,10
11,2021,LOMBARDIA,03,ARGENTINA,ARG,AIRE,0,0,3,13,4,20
11,2021,LOMBARDIA,03,AUSTRALIA,AUS,AIRE,1,0,5,17,14,37
11,2021,LOMBARDIA,03,AUSTRIA,AUT,AIRE,1,0,7,18,9,35
11,2021,LOMBARDIA,03,BELGIO,BEL,AIRE,13,0,20,73,52,158
11,2021,LOMBARDIA,03,BOSNIA-ERZEGOVINA,BIH,AIRE,0,0,0,1,1,2
11,2021,LOMBARDIA,03,BRASILE,BRA,AIRE,11,0,28,129,41,209
11,2021,LOMBARDIA,03,BULGARIA,BGR,AIRE,3,0,3,16,13,35
11,2021,LOMBARDIA,03,CAMBOGIA,KHM,AIRE,0,0,3,4,1,8
11,2021,LOMBARDIA,03,CAMERUN,CMR,AIRE,0,0,0,2,2,4
11,2021,LOMBARDIA,03,CANADA,CAN,AIRE,3,0,1,15,3,22
11,2021,LOMBARDIA,03,CILE,CHL,AIRE,1,0,0,3,3,7
11,2021,LOMBARDIA,03,CIPRO,CYP,AIRE,2,0,1,10,0,13
11,2021,LOMBARDIA,03,COLOMBIA,COL,AIRE,2,0,1,5,4,12
11,2021,LOMBARDIA,03,DANIMARCA,DNK,AIRE,4,0,3,15,2,24
11,2021,LOMBARDIA,03,ECUADOR,ECU,AIRE,0,0,0,1,3,4
11,2021,LOMBARDIA,03,EGITTO,EGY,AIRE,0,0,0,6,0,6
11,2021,LOMBARDIA,03,EMIRATI ARABI UNITI,ARE,AIRE,1,0,5,20,31,57
11,2021,LOMBARDIA,03,ESTONIA,EST,AIRE,0,0,0,2,0,2
11,2021,LOMBARDIA,03,FEDERAZIONE RUSSA,RUS,AIRE,3,0,3,16,16,38
11,2021,LOMBARDIA,03,FILIPPINE,PHL,AIRE,3,0,2,22,5,32
11,2021,LOMBARDIA,03,FINLANDIA,FIN,AIRE,2,0,0,9,2,13
11,2021,LOMBARDIA,03,FRANCIA,FRA,AIRE,16,0,31,134,93,274
11,2021,LOMBARDIA,03,GEORGIA,GEO,AIRE,0,0,0,1,0,1
11,2021,LOMBARDIA,03,GERMANIA,DEU,AIRE,15,0,44,192,105,356
11,2021,LOMBARDIA,03,GIAPPONE,JPN,AIRE,4,0,1,7,2,14
11,2021,LOMBARDIA,03,GRECIA,GRC,AIRE,2,0,3,12,8,25
11,2021,LOMBARDIA,03,GUATEMALA,GTM,AIRE,0,0,0,0,1,1
11,2021,LOMBARDIA,03,HONDURAS,HND,AIRE,0,0,1,1,0,2
11,2021,LOMBARDIA,03,INDONESIA,IDN,AIRE,1,0,0,4,7,12
11,2021,LOMBARDIA,03,IRAQ,IRQ,AIRE,1,0,0,0,0,1
11,2021,LOMBARDIA,03,IRLANDA,IRL,AIRE,4,0,4,24,6,38
11,2021,LOMBARDIA,03,ISLANDA,ISL,AIRE,0,0,0,3,1,4
11,2021,LOMBARDIA,03,ISRAELE,ISR,AIRE,3,0,2,6,3,14
11,2021,LOMBARDIA,03,KENYA,KEN,AIRE,2,0,5,5,3,15
11,2021,LOMBARDIA,03,LETTONIA,LVA,AIRE,0,0,1,1,10,12
11,2021,LOMBARDIA,03,LIBANO,LBN,AIRE,0,0,0,1,3,4
11,2021,LOMBARDIA,03,LIECHTENSTEIN,LIE,AIRE,1,0,0,3,0,4
11,2021,LOMBARDIA,03,LITUANIA,LTU,AIRE,0,0,0,2,0,2
11,2021,LOMBARDIA,03,LUSSEMBURGO,LUX,AIRE,4,0,7,28,20,59
11,2021,LOMBARDIA,03,MALAYSIA,MYS,AIRE,0,0,1,9,1,11
11,2021,LOMBARDIA,03,MALDIVE,MDV,AIRE,1,0,0,5,0,6
11,2021,LOMBARDIA,03,MALTA,MLT,AIRE,0,0,0,6,7,13
11,2021,LOMBARDIA,03,MARTINICA,MTQ,AIRE,0,0,0,0,2,2
11,2021,LOMBARDIA,03,MESSICO,MEX,AIRE,0,0,2,9,0,11
11,2021,LOMBARDIA,03,MONACO,MCO,AIRE,0,0,2,6,4,12
11,2021,LOMBARDIA,03,MOZAMBICO,MOZ,AIRE,1,0,1,2,0,4
11,2021,LOMBARDIA,03,NORVEGIA,NOR,AIRE,3,0,0,3,4,10
11,2021,LOMBARDIA,03,NUOVA ZELANDA,NZL,AIRE,0,0,0,6,3,9
11,2021,LOMBARDIA,03,PAESI BASSI,NLD,AIRE,2,0,9,60,20,91
11,2021,LOMBARDIA,03,PANAMA,PAN,AIRE,0,0,0,0,14,14
11,2021,LOMBARDIA,03,POLONIA,POL,AIRE,3,0,1,14,2,20
11,2021,LOMBARDIA,03,PORTOGALLO,PRT,AIRE,9,0,19,86,31,145
11,2021,LOMBARDIA,03,QATAR,QAT,AIRE,1,0,2,7,3,13
11,2021,LOMBARDIA,03,REGNO UNITO,GBR,AIRE,36,0,61,371,147,615
11,2021,LOMBARDIA,03,REPUBBLICA CECA,CZE,AIRE,0,0,4,6,5,15
11,2021,LOMBARDIA,03,REPUBBLICA DEMOCRATICA DEL CONGO,COD,AIRE,0,0,0,4,0,4
11,2021,LOMBARDIA,03,REPUBBLICA DI COREA,KOR,AIRE,0,0,0,2,1,3
11,2021,LOMBARDIA,03,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,0,3,0,3
11,2021,LOMBARDIA,03,REPUBBLICA POPOLARE CINESE,CHN,AIRE,6,0,8,46,9,69
11,2021,LOMBARDIA,03,ROMANIA,ROU,AIRE,2,0,3,22,8,35
11,2021,LOMBARDIA,03,SAN MARINO,SMR,AIRE,0,0,0,1,0,1
11,2021,LOMBARDIA,03,SENEGAL,SEN,AIRE,0,0,0,0,2,2
11,2021,LOMBARDIA,03,SERBIA,SRB,AIRE,0,0,0,3,0,3
11,2021,LOMBARDIA,03,SEYCHELLES,SYC,AIRE,0,0,1,2,0,3
11,2021,LOMBARDIA,03,SINGAPORE,SGP,AIRE,0,0,0,2,3,5
11,2021,LOMBARDIA,03,SLOVACCHIA,SVK,AIRE,0,0,0,2,4,6
11,2021,LOMBARDIA,03,SPAGNA,ESP,AIRE,7,0,22,98,52,179
11,2021,LOMBARDIA,03,STATI UNITI D'AMERICA,USA,AIRE,18,0,25,125,55,223
11,2021,LOMBARDIA,03,SUD AFRICA,ZAF,AIRE,0,0,0,3,0,3
11,2021,LOMBARDIA,03,SVEZIA,SWE,AIRE,0,0,4,11,1,16
11,2021,LOMBARDIA,03,SVIZZERA,CHE,AIRE,34,0,64,270,148,516
11,2021,LOMBARDIA,03,TAIWAN,TWN,AIRE,1,0,0,3,5,9
11,2021,LOMBARDIA,03,TANZANIA,TZA,AIRE,1,0,1,2,1,5
11,2021,LOMBARDIA,03,THAILANDIA,THA,AIRE,0,0,5,26,13,44
11,2021,LOMBARDIA,03,TUNISIA,TUN,AIRE,3,0,1,16,18,38
11,2021,LOMBARDIA,03,TURCHIA,TUR,AIRE,0,0,4,8,5,17
11,2021,LOMBARDIA,03,UCRAINA,UKR,AIRE,0,0,1,5,1,7
11,2021,LOMBARDIA,03,UNGHERIA,HUN,AIRE,0,0,0,3,2,5
11,2021,LOMBARDIA,03,URUGUAY,URY,AIRE,0,0,0,2,1,3
11,2021,LOMBARDIA,03,VENEZUELA,VEN,AIRE,1,0,0,8,2,11
11,2021,LOMBARDIA,03,VIETNAM,VNM,AIRE,1,0,1,1,0,3
11,2021,LOMBARDIA,03,YEMEN,YEM,AIRE,0,0,1,1,0,2
11,2021,LOMBARDIA,03,ZIMBABWE,ZWE,AIRE,0,0,0,2,0,2
11,2021,LOMBARDIA,03,,,Residenti,4104,0,32884,131507,82460,250955
11,2021,MARCHE,11,ALBANIA,ALB,AIRE,0,0,1,1,1,3
11,2021,MARCHE,11,ARGENTINA,ARG,AIRE,1,0,0,10,5,16
11,2021,MARCHE,11,AUSTRALIA,AUS,AIRE,0,0,1,4,7,12
11,2021,MARCHE,11,AUSTRIA,AUT,AIRE,0,0,1,4,0,5
11,2021,MARCHE,11,BELGIO,BEL,AIRE,0,0,1,8,4,13
11,2021,MARCHE,11,BRASILE,BRA,AIRE,0,0,0,0,1,1
11,2021,MARCHE,11,CAMERUN,CMR,AIRE,3,0,2,11,0,16
11,2021,MARCHE,11,CANADA,CAN,AIRE,0,0,1,1,0,2
11,2021,MARCHE,11,EMIRATI ARABI UNITI,ARE,AIRE,0,0,0,3,4,7
11,2021,MARCHE,11,FEDERAZIONE RUSSA,RUS,AIRE,0,0,0,0,1,1
11,2021,MARCHE,11,FINLANDIA,FIN,AIRE,0,0,1,1,0,2
11,2021,MARCHE,11,FRANCIA,FRA,AIRE,5,0,6,36,13,60
11,2021,MARCHE,11,GERMANIA,DEU,AIRE,1,0,1,21,12,35
11,2021,MARCHE,11,GRECIA,GRC,AIRE,0,0,0,1,0,1
11,2021,MARCHE,11,IRLANDA,IRL,AIRE,1,0,0,2,1,4
11,2021,MARCHE,11,LIBANO,LBN,AIRE,0,0,1,1,0,2
11,2021,MARCHE,11,LUSSEMBURGO,LUX,AIRE,0,0,1,2,2,5
11,2021,MARCHE,11,MALAYSIA,MYS,AIRE,1,0,0,1,0,2
11,2021,MARCHE,11,MALTA,MLT,AIRE,0,0,1,2,1,4
11,2021,MARCHE,11,PAESI BASSI,NLD,AIRE,2,0,0,5,5,12
11,2021,MARCHE,11,PORTOGALLO,PRT,AIRE,0,0,8,10,1,19
11,2021,MARCHE,11,REGNO UNITO,GBR,AIRE,2,0,6,23,9,40
11,2021,MARCHE,11,REPUBBLICA CECA,CZE,AIRE,0,0,0,4,1,5
11,2021,MARCHE,11,REPUBBLICA DI COREA,KOR,AIRE,0,0,0,1,0,1
11,2021,MARCHE,11,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,0,1,0,1
11,2021,MARCHE,11,ROMANIA,ROU,AIRE,0,0,1,2,2,5
11,2021,MARCHE,11,SAN MARINO,SMR,AIRE,1,0,0,8,1,10
11,2021,MARCHE,11,SINGAPORE,SGP,AIRE,0,0,0,1,1,2
11,2021,MARCHE,11,SPAGNA,ESP,AIRE,3,0,2,15,1,21
11,2021,MARCHE,11,STATI UNITI D'AMERICA,USA,AIRE,1,0,0,9,0,10
11,2021,MARCHE,11,SVIZZERA,CHE,AIRE,0,0,1,3,3,7
11,2021,MARCHE,11,THAILANDIA,THA,AIRE,3,0,4,12,8,27
11,2021,MARCHE,11,TUNISIA,TUN,AIRE,0,0,2,4,1,7
11,2021,MARCHE,11,TURCHIA,TUR,AIRE,0,0,0,0,2,2
11,2021,MARCHE,11,UCRAINA,UKR,AIRE,0,0,0,3,6,9
11,2021,MARCHE,11,,,Residenti,406,0,4265,16729,10765,32165
11,2021,MOLISE,14,ARGENTINA,ARG,AIRE,2,0,5,10,3,20
11,2021,MOLISE,14,AUSTRIA,AUT,AIRE,2,0,1,12,1,16
11,2021,MOLISE,14,BELGIO,BEL,AIRE,0,0,0,3,6,9
11,2021,MOLISE,14,BRASILE,BRA,AIRE,1,0,0,7,4,12
11,2021,MOLISE,14,CANADA,CAN,AIRE,0,0,0,1,7,8
11,2021,MOLISE,14,FRANCIA,FRA,AIRE,1,0,0,4,0,5
11,2021,MOLISE,14,GERMANIA,DEU,AIRE,0,0,2,5,0,7
11,2021,MOLISE,14,IRLANDA,IRL,AIRE,0,0,0,2,0,2
11,2021,MOLISE,14,PAESI BASSI,NLD,AIRE,0,0,0,2,1,3
11,2021,MOLISE,14,POLONIA,POL,AIRE,0,0,0,3,0,3
11,2021,MOLISE,14,PORTOGALLO,PRT,AIRE,0,0,4,7,4,15
11,2021,MOLISE,14,REPUBBLICA CECA,CZE,AIRE,2,0,0,7,1,10
11,2021,MOLISE,14,SLOVACCHIA,SVK,AIRE,1,0,0,1,0,2
11,2021,MOLISE,14,SPAGNA,ESP,AIRE,0,0,0,0,2,2
11,2021,MOLISE,14,STATI UNITI D'AMERICA,USA,AIRE,1,0,4,5,1,11
11,2021,MOLISE,14,SVEZIA,SWE,AIRE,0,0,0,1,0,1
11,2021,MOLISE,14,SVIZZERA,CHE,AIRE,0,0,3,3,3,9
11,2021,MOLISE,14,,,Residenti,165,0,1093,4539,2533,8330
11,2021,PIEMONTE,01,ALBANIA,ALB,AIRE,1,0,2,8,4,15
11,2021,PIEMONTE,01,ALGERIA,DZA,AIRE,0,0,0,2,6,8
11,2021,PIEMONTE,01,ANGOLA,AGO,AIRE,0,0,0,3,0,3
11,2021,PIEMONTE,01,ARABIA SAUDITA,SAU,AIRE,0,0,0,1,0,1
11,2021,PIEMONTE,01,ARGENTINA,ARG,AIRE,1,0,2,13,13,29
11,2021,PIEMONTE,01,AUSTRALIA,AUS,AIRE,1,0,4,16,3,24
11,2021,PIEMONTE,01,AUSTRIA,AUT,AIRE,2,0,2,11,6,21
11,2021,PIEMONTE,01,BAHAMAS,BHS,AIRE,1,0,0,1,0,2
11,2021,PIEMONTE,01,BELGIO,BEL,AIRE,1,0,6,22,16,45
11,2021,PIEMONTE,01,BRASILE,BRA,AIRE,2,0,7,41,15,65
11,2021,PIEMONTE,01,BULGARIA,BGR,AIRE,0,0,1,3,0,4
11,2021,PIEMONTE,01,CANADA,CAN,AIRE,0,0,1,4,2,7
11,2021,PIEMONTE,01,CILE,CHL,AIRE,0,0,0,1,1,2
11,2021,PIEMONTE,01,CIPRO,CYP,AIRE,0,0,1,1,1,3
11,2021,PIEMONTE,01,COLOMBIA,COL,AIRE,0,0,0,1,1,2
11,2021,PIEMONTE,01,COSTA RICA,CRI,AIRE,0,0,0,0,2,2
11,2021,PIEMONTE,01,CURACAO,CUW,AIRE,0,0,0,0,3,3
11,2021,PIEMONTE,01,DANIMARCA,DNK,AIRE,0,0,0,3,2,5
11,2021,PIEMONTE,01,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,2,6,9
11,2021,PIEMONTE,01,ESTONIA,EST,AIRE,0,0,0,1,2,3
11,2021,PIEMONTE,01,FEDERAZIONE RUSSA,RUS,AIRE,0,0,0,1,0,1
11,2021,PIEMONTE,01,FRANCIA,FRA,AIRE,14,0,44,144,90,292
11,2021,PIEMONTE,01,GERMANIA,DEU,AIRE,2,0,22,56,33,113
11,2021,PIEMONTE,01,GHANA,GHA,AIRE,0,0,0,2,0,2
11,2021,PIEMONTE,01,GIAPPONE,JPN,AIRE,0,0,0,1,3,4
11,2021,PIEMONTE,01,GIBUTI,DJI,AIRE,0,0,0,2,2,4
11,2021,PIEMONTE,01,GIORDANIA,JOR,AIRE,1,0,0,1,1,3
11,2021,PIEMONTE,01,GRECIA,GRC,AIRE,2,0,0,3,1,6
11,2021,PIEMONTE,01,IGNOTO,,AIRE,0,0,1,1,12,14
11,2021,PIEMONTE,01,INDIA,IND,AIRE,0,0,0,0,2,2
11,2021,PIEMONTE,01,IRAN,IRN,AIRE,0,0,0,1,0,1
11,2021,PIEMONTE,01,IRLANDA,IRL,AIRE,0,0,0,3,3,6
11,2021,PIEMONTE,01,ISLANDA,ISL,AIRE,0,0,0,4,0,4
11,2021,PIEMONTE,01,ISRAELE,ISR,AIRE,0,0,0,1,0,1
11,2021,PIEMONTE,01,LETTONIA,LVA,AIRE,0,0,1,2,0,3
11,2021,PIEMONTE,01,LUSSEMBURGO,LUX,AIRE,1,0,1,11,8,21
11,2021,PIEMONTE,01,MACEDONIA DEL NORD,MKD,AIRE,0,0,0,2,2,4
11,2021,PIEMONTE,01,MALAYSIA,MYS,AIRE,1,0,0,3,0,4
11,2021,PIEMONTE,01,MALTA,MLT,AIRE,1,0,1,4,4,10
11,2021,PIEMONTE,01,MAROCCO,MAR,AIRE,0,0,1,2,4,7
11,2021,PIEMONTE,01,MESSICO,MEX,AIRE,2,0,1,5,1,9
11,2021,PIEMONTE,01,NIGERIA,NGA,AIRE,0,0,0,1,2,3
11,2021,PIEMONTE,01,NORVEGIA,NOR,AIRE,0,0,1,5,2,8
11,2021,PIEMONTE,01,PAESI BASSI,NLD,AIRE,8,0,1,22,4,35
11,2021,PIEMONTE,01,PANAMA,PAN,AIRE,0,0,0,1,0,1
11,2021,PIEMONTE,01,POLONIA,POL,AIRE,0,0,2,10,3,15
11,2021,PIEMONTE,01,PORTOGALLO,PRT,AIRE,2,0,9,29,16,56
11,2021,PIEMONTE,01,QATAR,QAT,AIRE,0,0,0,0,1,1
11,2021,PIEMONTE,01,REGNO UNITO,GBR,AIRE,11,0,20,122,26,179
11,2021,PIEMONTE,01,REPUBBLICA CECA,CZE,AIRE,0,0,0,5,3,8
11,2021,PIEMONTE,01,REPUBBLICA CENTRAFRICANA,CAF,AIRE,0,0,0,3,1,4
11,2021,PIEMONTE,01,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,0,2,8,10
11,2021,PIEMONTE,01,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,2,8,4,14
11,2021,PIEMONTE,01,ROMANIA,ROU,AIRE,2,0,2,5,10,19
11,2021,PIEMONTE,01,SEYCHELLES,SYC,AIRE,0,0,0,0,1,1
11,2021,PIEMONTE,01,SPAGNA,ESP,AIRE,8,0,18,69,58,153
11,2021,PIEMONTE,01,SRI LANKA,LKA,AIRE,0,0,0,1,0,1
11,2021,PIEMONTE,01,STATI UNITI D'AMERICA,USA,AIRE,2,0,9,32,17,60
11,2021,PIEMONTE,01,SUD AFRICA,ZAF,AIRE,0,0,0,2,2,4
11,2021,PIEMONTE,01,SVEZIA,SWE,AIRE,0,0,0,12,0,12
11,2021,PIEMONTE,01,SVIZZERA,CHE,AIRE,13,0,12,84,36,145
11,2021,PIEMONTE,01,THAILANDIA,THA,AIRE,7,0,7,40,11,65
11,2021,PIEMONTE,01,TIMOR ORIENTALE,TLS,AIRE,0,0,0,3,0,3
11,2021,PIEMONTE,01,TUNISIA,TUN,AIRE,0,0,1,11,8,20
11,2021,PIEMONTE,01,UNGHERIA,HUN,AIRE,0,0,0,1,0,1
11,2021,PIEMONTE,01,URUGUAY,URY,AIRE,0,0,2,4,6,12
11,2021,PIEMONTE,01,VIETNAM,VNM,AIRE,0,0,0,2,1,3
11,2021,PIEMONTE,01,,,Residenti,1570,0,13104,53638,30475,98787
11,2021,PUGLIA,16,ALBANIA,ALB,AIRE,0,0,0,0,1,1
11,2021,PUGLIA,16,ARABIA SAUDITA,SAU,AIRE,0,0,0,3,2,5
11,2021,PUGLIA,16,ARGENTINA,ARG,AIRE,0,0,0,1,1,2
11,2021,PUGLIA,16,AUSTRIA,AUT,AIRE,0,0,1,4,8,13
11,2021,PUGLIA,16,BELGIO,BEL,AIRE,5,0,7,30,1,43
11,2021,PUGLIA,16,BRASILE,BRA,AIRE,4,0,1,9,0,14
11,2021,PUGLIA,16,BULGARIA,BGR,AIRE,1,0,8,4,5,18
11,2021,PUGLIA,16,CANADA,CAN,AIRE,0,0,0,2,1,3
11,2021,PUGLIA,16,COLOMBIA,COL,AIRE,0,0,1,1,1,3
11,2021,PUGLIA,16,COSTA RICA,CRI,AIRE,0,0,0,1,2,3
11,2021,PUGLIA,16,CROAZIA,HRV,AIRE,2,0,1,5,2,10
11,2021,PUGLIA,16,DANIMARCA,DNK,AIRE,1,0,1,7,3,12
11,2021,PUGLIA,16,EGITTO,EGY,AIRE,0,0,0,0,2,2
11,2021,PUGLIA,16,EMIRATI ARABI UNITI,ARE,AIRE,0,0,2,4,2,8
11,2021,PUGLIA,16,ESTONIA,EST,AIRE,0,0,1,1,1,3
11,2021,PUGLIA,16,FEDERAZIONE RUSSA,RUS,AIRE,0,0,0,2,0,2
11,2021,PUGLIA,16,FINLANDIA,FIN,AIRE,0,0,0,1,0,1
11,2021,PUGLIA,16,FRANCIA,FRA,AIRE,3,0,9,28,18,58
11,2021,PUGLIA,16,GERMANIA,DEU,AIRE,2,0,11,54,43,110
11,2021,PUGLIA,16,GIAPPONE,JPN,AIRE,0,0,0,1,0,1
11,2021,PUGLIA,16,GIORDANIA,JOR,AIRE,0,0,0,0,9,9
11,2021,PUGLIA,16,GRECIA,GRC,AIRE,0,0,1,2,2,5
11,2021,PUGLIA,16,INDONESIA,IDN,AIRE,0,0,1,2,1,4
11,2021,PUGLIA,16,IRLANDA,IRL,AIRE,1,0,2,6,1,10
11,2021,PUGLIA,16,KAZAKHSTAN,KAZ,AIRE,0,0,0,1,0,1
11,2021,PUGLIA,16,LETTONIA,LVA,AIRE,0,0,2,4,2,8
11,2021,PUGLIA,16,LUSSEMBURGO,LUX,AIRE,1,0,0,13,2,16
11,2021,PUGLIA,16,MALTA,MLT,AIRE,1,0,0,4,9,14
11,2021,PUGLIA,16,MESSICO,MEX,AIRE,0,0,0,0,1,1
11,2021,PUGLIA,16,NIGERIA,NGA,AIRE,1,0,1,6,0,8
11,2021,PUGLIA,16,NORVEGIA,NOR,AIRE,0,0,1,2,0,3
11,2021,PUGLIA,16,OMAN,OMN,AIRE,0,0,0,1,0,1
11,2021,PUGLIA,16,PAESI BASSI,NLD,AIRE,6,0,6,30,5,47
11,2021,PUGLIA,16,POLONIA,POL,AIRE,0,0,2,7,3,12
11,2021,PUGLIA,16,PORTOGALLO,PRT,AIRE,2,0,4,20,10,36
11,2021,PUGLIA,16,QATAR,QAT,AIRE,0,0,0,1,0,1
11,2021,PUGLIA,16,REGNO UNITO,GBR,AIRE,14,0,8,132,24,178
11,2021,PUGLIA,16,REPUBBLICA CECA,CZE,AIRE,1,0,2,13,4,20
11,2021,PUGLIA,16,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,2,3,0,5
11,2021,PUGLIA,16,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,2,4,2,8
11,2021,PUGLIA,16,ROMANIA,ROU,AIRE,0,0,0,1,6,7
11,2021,PUGLIA,16,SAN MARINO,SMR,AIRE,0,0,0,0,1,1
11,2021,PUGLIA,16,SENEGAL,SEN,AIRE,2,0,0,1,0,3
11,2021,PUGLIA,16,SLOVENIA,SVN,AIRE,1,0,0,3,3,7
11,2021,PUGLIA,16,SPAGNA,ESP,AIRE,1,0,7,26,13,47
11,2021,PUGLIA,16,STATI UNITI D'AMERICA,USA,AIRE,1,0,6,12,11,30
11,2021,PUGLIA,16,SVEZIA,SWE,AIRE,0,0,0,2,1,3
11,2021,PUGLIA,16,SVIZZERA,CHE,AIRE,12,0,14,77,44,147
11,2021,PUGLIA,16,TAIWAN,TWN,AIRE,0,0,0,1,0,1
11,2021,PUGLIA,16,THAILANDIA,THA,AIRE,1,0,1,5,6,13
11,2021,PUGLIA,16,TIMOR ORIENTALE,TLS,AIRE,1,0,0,3,0,4
11,2021,PUGLIA,16,TUNISIA,TUN,AIRE,0,0,4,10,9,23
11,2021,PUGLIA,16,TURCHIA,TUR,AIRE,0,0,1,1,0,2
11,2021,PUGLIA,16,UCRAINA,UKR,AIRE,1,0,2,4,0,7
11,2021,PUGLIA,16,VENEZUELA,VEN,AIRE,1,0,1,2,0,4
11,2021,PUGLIA,16,,,Residenti,1789,0,13636,53544,32539,101508
11,2021,SARDEGNA,20,BELGIO,BEL,AIRE,1,0,4,11,3,19
